,time,scores
435,20230309T224524,0.092458
436,20230310T112004,0.226093
437,20230310T122300,-0.009633
438,20230310T132300,-0.009633
439,20230310T153600,-0.072426
440,20230310T181042,0.038479
441,20230310T204533,0.17576
442,20230313T105511,-0.215681
443,20230313T123000,0.213237
444,20230313T125822,0.087891
445,20230313T171545,0.155635
446,20230313T225041,0.159411
447,20230314T113835,0.136282
448,20230315T102008,0.27049
449,20230315T143900,-0.021446
450,20230404T130011,0.219616
451,20230404T131200,0.182051
452,20230404T160047,0.158543
453,20230404T161013,0.314898
454,20230405T113300,0.00485
455,20230405T125153,0.190567
456,20230405T141500,0.229741
457,20230405T162316,0.10456
458,20230406T141710,0.144038
459,20230406T165500,-0.009668
460,20230406T192021,0.185291
461,20230406T214522,0.252217
462,20230407T110000,0.185197
463,20230407T123004,0.144677
464,20230407T175036,0.273176
465,20230410T070000,0.380919
466,20230410T070000,0.276759
467,20230410T144100,0.007373
468,20230410T153133,0.125929
469,20230411T125008,0.357309
470,20230411T160052,0.222786
471,20230411T174548,0.106877
472,20230411T210100,0.210541
473,20230412T092000,0.279089
474,20230412T165200,0.20497
475,20230413T115928,0.043263
476,20230413T130500,0.378319
477,20230413T142500,0.270775
478,20230413T145900,0.092134
479,20230413T214526,0.218663
480,20230414T130500,0.121793
481,20230414T131500,0.11281
482,20230414T132851,0.180868
483,20230414T133350,0.093177
484,20230414T140132,0.113745
485,20230414T153300,0.174476
486,20230414T202900,0.147716
487,20230414T222011,0.094823
488,20230417T125300,0.0
489,20230417T154011,0.445677
490,20230417T210000,0.014053
491,20230418T112040,0.077452
492,20230418T161400,0.157389
493,20230418T184257,0.040677
494,20230418T193116,0.108266
495,20230419T142900,0.132447
496,20230419T214526,0.215076
497,20230420T124500,0.176578
498,20230420T124500,0.1536
499,20230420T125006,0.371928
500,20230501T125146,0.176728
501,20230501T150000,0.155016
502,20230501T170200,0.22077
503,20230501T171620,0.144189
504,20230502T134500,0.265052
505,20230502T191800,0.11794
506,20230503T100000,0.019808
507,20230503T104951,0.236512
508,20230503T111600,-0.1057
509,20230503T111600,-0.054849
510,20230503T115657,0.102901
511,20230503T124605,0.161744
512,20230503T131600,0.03407
513,20230503T143500,0.060749
514,20230503T154012,0.459248
515,20230503T155500,0.234064
516,20230503T174600,-0.043533
517,20230503T175900,0.126948
518,20230503T180700,0.01219
519,20230503T183400,-0.107183
520,20230504T053000,-0.028228
521,20230504T091300,0.177017
522,20230504T095000,0.154115
523,20230504T095700,0.257344
524,20230504T130012,0.252701
525,20230504T132300,0.337696
526,20230504T141500,0.119012
527,20230504T141500,0.2182
528,20230504T163332,0.236717
529,20230504T183449,0.021924
530,20230504T190603,0.199264
531,20230505T110000,0.296267
532,20230505T141500,0.246758
533,20230505T171600,-0.044223
534,20230505T200043,0.099823
535,20230506T052044,0.263771
536,20230506T115500,0.259399
537,20230507T121400,0.172394
538,20230508T090500,0.149688
539,20230508T095700,0.213068
540,20230508T145649,0.190627
541,20230508T165427,0.319204
542,20230509T151500,0.128662
543,20230509T152800,0.167637
544,20230509T164239,-0.099461
545,20230509T203038,0.158543
546,20230510T124100,-0.040361
547,20230510T131600,0.007179
548,20230510T152728,0.077762
549,20230510T171900,0.110623
550,20230601T183100,0.195363
551,20230601T200900,0.230441
552,20230602T171700,0.055036
553,20230602T204500,0.27017
554,20230603T052044,0.302548
555,20230603T093000,0.407914
556,20230605T095500,0.11459
557,20230605T181635,0.08571
558,20230606T200142,0.097611
559,20230607T155101,0.266715
560,20230607T183023,0.148669
561,20230608T131038,0.164598
562,20230608T164100,0.092394
