,time,scores
227,20230306T231510,0.205966
228,20230307T010100,0.264345
229,20230307T123915,0.012257
230,20230307T140917,0.156279
231,20230308T142532,0.152944
232,20230309T000800,0.227715
233,20230309T163051,0.282692
234,20230313T134300,0.203884
235,20230313T221519,0.156878
236,20230315T102007,0.222909
237,20230315T134008,0.286188
238,20230317T013423,0.296381
239,20230321T221525,0.177395
240,20230322T083000,0.219024
241,20230322T190950,0.040672
242,20230323T114800,0.033775
243,20230323T185600,0.324426
244,20230324T190000,0.187095
245,20230327T171700,0.26385
246,20230328T102009,0.181941
247,20230328T131400,0.23567
248,20230329T102100,0.182073
249,20230329T102300,0.327131
250,20230329T201700,0.277169
251,20230329T221520,0.18042
252,20230330T091000,0.0
253,20230330T103400,0.111503
254,20230330T110500,0.254768
255,20230330T110800,0.302899
256,20230331T134010,0.210361
257,20230331T151500,0.25377
258,20230331T163700,0.216143
259,20230403T153600,0.245882
260,20230404T101700,0.26256
261,20230404T153051,0.160819
262,20230405T105000,0.277473
263,20230405T105200,0.190415
264,20230405T111100,0.231344
265,20230405T111600,0.241088
266,20230405T124500,0.273645
267,20230405T221523,0.159256
268,20230406T093300,0.222802
269,20230406T101200,0.282808
270,20230406T113600,0.227569
271,20230406T113900,0.212457
272,20230407T144500,0.277586
273,20230410T094700,0.212339
274,20230410T124500,0.099268
275,20230410T124700,0.265162
276,20230411T105700,0.210273
277,20230411T123600,0.300581
278,20230411T132400,0.220988
279,20230411T180527,0.107153
280,20230411T221521,0.247897
281,20230412T102300,0.219184
282,20230412T102600,0.365147
283,20230412T105300,0.231306
284,20230412T122500,0.188942
285,20230412T171608,0.265817
286,20230413T000259,0.274277
287,20230413T113200,0.248637
288,20230413T113900,0.328153
289,20230413T153400,0.279589
290,20230414T110200,0.291277
291,20230414T110400,0.089726
292,20230414T120300,0.276487
293,20230414T120900,0.267954
294,20230417T103700,0.322941
295,20230417T220021,0.188258
296,20230418T134012,0.221591
297,20230418T161014,0.324834
298,20230419T123004,0.357579
299,20230419T142738,0.193177
300,20230419T175611,0.255043
301,20230420T100900,0.149501
302,20230420T124900,0.068368
303,20230420T140228,0.160881
304,20230421T110000,0.205912
305,20230421T135900,0.047159
306,20230421T142200,0.116553
307,20230421T202000,0.283715
308,20230424T093000,0.201627
309,20230502T102009,0.186724
310,20230502T104800,0.06633
311,20230502T134400,0.111472
312,20230503T123400,0.216666
313,20230503T131700,0.033614
314,20230503T171730,0.148128
315,20230504T100700,0.128228
316,20230504T100900,0.14501
317,20230504T101100,-0.065229
318,20230504T124400,0.130991
319,20230504T130300,0.054712
320,20230504T134013,0.259771
321,20230504T141900,0.099458
322,20230504T160200,0.0
323,20230504T174800,-0.031141
324,20230505T105100,0.124383
325,20230505T114200,0.057458
326,20230505T140504,0.118204
327,20230505T155600,0.105472
328,20230508T112500,-0.055201
329,20230508T112700,0.009672
330,20230508T123700,0.075618
331,20230509T104200,0.259773
332,20230509T133900,0.140959
333,20230509T171700,0.059298
334,20230509T193045,0.160819
335,20230510T102005,0.181892
336,20230510T122900,0.196878
337,20230510T123200,-0.031639
338,20230510T124200,0.06415
339,20230510T142100,0.042482
340,20230511T112500,0.112747
341,20230511T132500,0.134103
342,20230511T184400,0.059423
343,20230512T100500,0.110795
344,20230512T121600,0.240678
345,20230512T151300,0.133256
346,20230515T112500,-0.002423
347,20230516T105900,0.10504
348,20230517T104600,0.203917
349,20230518T102007,0.216303
350,20230518T115600,0.073693
351,20230518T115600,0.091559
352,20230518T135900,0.361447
353,20230518T170000,0.388124
354,20230519T152000,0.120311
355,20230520T024100,0.120958
356,20230520T091800,0.393488
357,20230522T104800,0.233829
358,20230522T121600,0.331478
359,20230602T121200,0.319654
360,20230602T181200,0.403597
361,20230602T220004,0.186631
362,20230605T122700,0.103757
363,20230605T122700,0.260082
364,20230606T111500,0.109964
365,20230606T111600,0.217978
366,20230606T115100,0.233181
367,20230606T115700,0.27708
368,20230607T115100,0.100148
369,20230607T115200,0.141828
370,20230607T122900,0.282797
371,20230607T134008,0.231741
372,20230607T170900,0.196609
373,20230607T205518,0.114875
374,20230608T121300,0.252879
375,20230608T131600,0.159259
376,20230608T220018,0.235988
377,20230609T124600,0.372504
378,20230609T154009,0.474419
379,20230609T183432,0.413166
380,20230612T112000,0.332365
381,20230612T121100,0.242168
382,20230612T124000,0.291202
383,20230613T104800,0.215509
384,20230613T104900,0.277972
385,20230613T121600,0.224242
386,20230613T121600,0.257293
387,20230613T140100,0.356658
388,20230614T070000,0.328896
389,20230614T104900,0.193382
390,20230614T114000,0.312154
391,20230614T114000,0.270993
392,20230614T221526,0.228061
