,time,scores
145,20220514T113536,0.029156
146,20220516T131513,-0.01006
147,20220517T020824,0.008034
148,20220517T103157,0.018415
149,20220517T120300,0.00147
150,20220601T090349,0.149646
151,20220601T091944,-0.122407
152,20220601T132100,-0.09906
153,20220601T132100,-0.054775
154,20220601T215013,0.015663
155,20220602T072800,0.048063
156,20220602T080428,0.096779
157,20220602T214519,-0.008014
158,20220603T102000,-0.487226
159,20220603T111500,0.045413
160,20220603T122200,-0.02297
161,20220603T182400,-0.463509
162,20220604T023500,-0.322475
163,20220607T141524,0.190355
164,20220607T141700,-0.207302
165,20220607T202400,0.081569
166,20220608T093929,0.079747
167,20220608T131613,0.023284
168,20220608T172000,0.006855
169,20220608T181442,-0.028903
170,20220608T181442,-0.033745
171,20220608T215018,0.046604
172,20220609T095751,-0.147182
173,20220609T231622,-0.106012
174,20220610T150000,0.05916
175,20220610T154524,-0.015603
176,20220610T181317,-0.409141
177,20220610T201149,-0.581573
178,20220610T204132,0.030452
179,20220611T010000,0.03843
180,20220611T111000,-0.342685
181,20220613T033012,0.220068
182,20220613T080000,0.009984
183,20220613T095249,-0.022847
184,20220613T161842,-0.018781
185,20220613T180000,0.091041
186,20220614T075459,-0.029626
187,20220614T133000,0.039314
188,20220614T164900,-0.185783
189,20220614T195739,-0.067295
190,20220614T215021,0.013214
191,20220615T095836,-0.005432
192,20220615T105000,0.195751
193,20220615T123100,0.119143
194,20220615T150355,-0.362177
195,20220615T153000,-0.045021
196,20220615T155500,0.007641
197,20220616T161300,0.029737
198,20220616T161514,0.055301
199,20220616T171500,0.056453
200,20220701T090035,0.026088
201,20220701T133000,0.03569
202,20220701T141546,-0.364197
203,20220702T134300,-0.378902
204,20220702T203047,0.110354
205,20220703T090015,0.022333
206,20220704T061500,0.001633
207,20220704T124500,0.00087
208,20220704T145353,-0.418855
209,20220704T145500,0.001505
210,20220705T164900,-0.523583
211,20220705T173255,0.034917
212,20220706T132000,0.054808
213,20220706T170048,0.073177
214,20220706T170258,-0.233718
215,20220706T215022,-0.017459
216,20220707T123000,0.083485
217,20220707T144000,0.149637
218,20220707T151316,-0.155301
219,20220707T165500,-0.165168
